     791317.1740    4572262.6200         41.2493
     791458.9120    4573652.7300         41.2617
     793060.3070    4573606.9500         41.2607
     793762.3670    4574633.1600         41.2697
     795038.9620    4574452.6400         41.2676
     795810.8130    4574868.4900         41.2711
     795913.1440    4576144.0500         41.2825
     797332.5490    4576559.5700         41.2857
     798711.2810    4577242.5900         41.2914
     800026.5220    4578041.1700         41.2981
     801309.3980    4578932.3400         41.3056
     802690.2220    4579658.3800         41.3116
     804373.6980    4580136.8500         41.3153
     806030.9150    4580761.6900         41.3203
     806825.9110    4582178.8600         41.3327
     807216.7300    4583626.8900         41.3456
     806123.1860    4584908.3600         41.3575
     806846.8940    4586413.7800         41.3708
     806088.2890    4587736.2400         41.3829
     805382.5380    4589096.9400         41.3954
     806006.2150    4590539.5900         41.4082
     805113.9610    4591907.9800         41.4208
     804481.4380    4593400.1600         41.4345
     804207.5150    4594872.3800         41.4478
     760546.0140    4563619.5500         41.1820
     760721.8700    4564657.2900         41.1913
     761805.9650    4564766.7900         41.1920
     762891.3370    4564563.5100         41.1898
     764133.1990    4564398.6000         41.1879
     765381.3650    4564175.5000         41.1855
     766675.5490    4564001.9400         41.1835
     768103.9330    4563949.9800         41.1826
     769530.3620    4564265.8000         41.1849
     751003.7230    4557317.8200         41.1284
     750979.4340    4558637.2500         41.1402
     752031.8840    4559296.8300         41.1459
     753145.2560    4559862.0200         41.1506
     754279.7090    4560361.4300         41.1547
     755476.8870    4560765.7100         41.1580
     755505.1900    4561899.3300         41.1682
     756688.0850    4562166.8600         41.1702
     757914.1980    4562373.6900         41.1717
     758989.4560    4562626.7300         41.1736
     759321.8040    4563600.9700         41.1823
     750063.3770    4548233.2700         41.0469
     749717.0140    4549792.8900         41.0611
     749593.9920    4551418.7900         41.0757
     749433.7880    4552950.5200         41.0896
     750431.3790    4553843.0500         41.0973
     750112.1170    4555172.2300         41.1093
     749907.3090    4556441.3000         41.1208
     750025.9410    4546323.2500         41.0298
     770688.8150    4564646.5300         41.1880
     771905.2220    4564879.6100         41.1897
     773187.0940    4565079.1300         41.1910
     774543.2480    4564947.9900         41.1894
     775553.5180    4565786.6300         41.1966
     776118.8500    4566926.8900         41.2066
     777258.6600    4566794.1700         41.2051
     778400.6330    4566671.4300         41.2036
